ID,A,CA,CV,DD,DP,FC,FD,FF,FS,FT,G,GC,GS,I,PE,PP,RB,SG
101478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
93377,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
97994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93368,1.0,8.0,2.0,0.0,0.0,60.0,5.0,13.0,22.0,2.0,2.0,1.0,0.0,1.0,74.0,0.0,60.0,13.0
101375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101315,0.0,4.0,0.0,0.0,0.0,18.0,4.0,7.0,10.0,0.0,3.0,0.0,0.0,0.0,21.0,0.0,10.0,0.0
101483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101484,4.0,5.0,0.0,0.0,0.0,32.0,13.0,7.0,21.0,3.0,3.0,0.0,0.0,4.0,41.0,0.0,14.0,0.0
93659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98022,0.0,1.0,0.0,0.0,0.0,19.0,5.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,11.0,0.0
97995,0.0,2.0,0.0,0.0,0.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0
98106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93787,1.0,1.0,0.0,0.0,0.0,17.0,3.0,8.0,14.0,1.0,1.0,0.0,0.0,0.0,25.0,0.0,23.0,0.0
98224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101491,0.0,4.0,0.0,0.0,0.0,21.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,3.0,47.0,0.0,19.0,7.0
93785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93791,3.0,3.0,0.0,0.0,0.0,21.0,10.0,8.0,36.0,0.0,1.0,0.0,0.0,1.0,85.0,0.0,21.0,0.0
98400,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0
93782,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0
98352,2.0,3.0,0.0,0.0,0.0,38.0,9.0,15.0,62.0,1.0,2.0,0.0,0.0,0.0,81.0,0.0,37.0,0.0
98333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93797,4.0,2.0,0.0,0.0,0.0,31.0,7.0,14.0,19.0,1.0,1.0,0.0,0.0,1.0,63.0,0.0,19.0,5.0
93795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98412,0.0,2.0,0.0,39.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0
98419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93869,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101594,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
98421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98484,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0
93882,1.0,1.0,0.0,29.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,6.0
94044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93893,0.0,5.0,0.0,0.0,0.0,38.0,4.0,7.0,30.0,1.0,1.0,0.0,0.0,0.0,52.0,0.0,24.0,0.0
101574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101579,0.0,2.0,0.0,0.0,0.0,14.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,5.0
101596,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
94138,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
98496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94067,0.0,2.0,0.0,0.0,0.0,14.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0
94068,0.0,0.0,0.0,0.0,0.0,29.0,6.0,14.0,21.0,1.0,2.0,0.0,0.0,11.0,14.0,0.0,3.0,0.0
98499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94156,1.0,8.0,0.0,0.0,0.0,60.0,11.0,16.0,36.0,2.0,2.0,0.0,0.0,0.0,76.0,0.0,36.0,0.0
94288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101601,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
101597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98515,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
101622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101606,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
94509,0.0,0.0,0.0,0.0,0.0,12.0,4.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0
101647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94297,0.0,6.0,0.0,0.0,0.0,17.0,2.0,5.0,16.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,17.0,0.0
101626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95222,1.0,1.0,0.0,0.0,0.0,16.0,1.0,9.0,10.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0
94857,3.0,6.0,1.0,0.0,0.0,36.0,16.0,19.0,76.0,1.0,5.0,0.0,0.0,2.0,62.0,0.0,26.0,0.0
101679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94542,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98760,0.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0
95352,0.0,2.0,1.0,0.0,0.0,41.0,4.0,6.0,22.0,0.0,2.0,0.0,0.0,2.0,48.0,0.0,36.0,6.0
95246,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
98765,3.0,0.0,0.0,0.0,0.0,13.0,7.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0
93414,0.0,10.0,0.0,0.0,0.0,24.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,1.0,51.0,0.0,16.0,6.0
98822,0.0,2.0,0.0,0.0,0.0,10.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0
95464,4.0,6.0,1.0,0.0,0.0,111.0,3.0,11.0,26.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,87.0,0.0
98794,1.0,0.0,0.0,0.0,0.0,5.0,2.0,10.0,6.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0
95335,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,8.0,0.0
95466,2.0,3.0,2.0,0.0,0.0,28.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,33.0,7.0
101911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101997,1.0,2.0,0.0,0.0,0.0,22.0,3.0,6.0,16.0,1.0,2.0,0.0,0.0,3.0,16.0,0.0,14.0,0.0
101960,3.0,0.0,1.0,0.0,0.0,16.0,7.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0
102878,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
95476,0.0,2.0,1.0,0.0,0.0,12.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,13.0,2.0
102137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95494,0.0,3.0,0.0,0.0,0.0,21.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,24.0,7.0
95542,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,2.0
102253,0.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,1.0
95638,1.0,3.0,0.0,0.0,0.0,8.0,2.0,1.0,15.0,1.0,2.0,2.0,0.0,0.0,30.0,0.0,9.0,4.0
95780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101716,0.0,0.0,0.0,0.0,0.0,9.0,8.0,9.0,7.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,6.0,0.0
102301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98832,2.0,0.0,0.0,0.0,0.0,10.0,4.0,7.0,11.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,12.0,0.0
98888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99392,5.0,6.0,1.0,0.0,0.0,35.0,24.0,31.0,46.0,2.0,9.0,0.0,0.0,14.0,75.0,0.0,31.0,0.0
99032,3.0,3.0,0.0,0.0,0.0,27.0,14.0,13.0,35.0,1.0,1.0,0.0,0.0,4.0,65.0,0.0,29.0,0.0
99048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95799,3.0,7.0,0.0,0.0,0.0,22.0,13.0,24.0,52.0,1.0,6.0,0.0,0.0,5.0,94.0,1.0,18.0,0.0
95798,1.0,2.0,0.0,0.0,0.0,8.0,5.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,24.0,0.0
99459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99460,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
99430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99462,0.0,2.0,1.0,0.0,0.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,4.0,0.0
102302,0.0,1.0,0.0,0.0,0.0,7.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0
99474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
102906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102318,0.0,1.0,0.0,0.0,0.0,29.0,9.0,25.0,35.0,0.0,0.0,0.0,0.0,2.0,46.0,0.0,34.0,0.0
102909,0.0,4.0,0.0,0.0,0.0,29.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,27.0,0.0
102958,0.0,1.0,0.0,0.0,0.0,5.0,3.0,7.0,18.0,0.0,1.0,0.0,0.0,1.0,13.0,0.0,4.0,0.0
102340,0.0,5.0,0.0,0.0,0.0,15.0,2.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,17.0,6.0
102380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94968,1.0,7.0,0.0,0.0,0.0,27.0,2.0,2.0,36.0,0.0,0.0,0.0,0.0,3.0,37.0,0.0,27.0,7.0
101708,0.0,0.0,1.0,0.0,0.0,13.0,7.0,7.0,13.0,0.0,2.0,0.0,0.0,1.0,33.0,0.0,19.0,10.0
94975,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,12.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,3.0,0.0
101715,1.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,9.0,2.0,2.0,0.0,0.0,3.0,8.0,0.0,8.0,0.0
102452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101885,1.0,1.0,1.0,0.0,0.0,19.0,3.0,10.0,20.0,0.0,2.0,0.0,0.0,3.0,28.0,0.0,11.0,0.0
94976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102997,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0
101889,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0
103764,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
102563,1.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
102998,1.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0
102999,0.0,1.0,0.0,0.0,0.0,12.0,4.0,11.0,5.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,12.0,0.0
102565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102581,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104026,1.0,1.0,0.0,0.0,0.0,25.0,18.0,22.0,30.0,1.0,4.0,0.0,0.0,9.0,32.0,0.0,17.0,0.0
94981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98569,2.0,1.0,0.0,0.0,0.0,37.0,3.0,6.0,24.0,0.0,1.0,0.0,0.0,7.0,70.0,0.0,52.0,0.0
103069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102598,0.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,0.0
103183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95220,2.0,5.0,0.0,0.0,0.0,26.0,3.0,8.0,32.0,0.0,1.0,0.0,0.0,1.0,69.0,0.0,48.0,9.0
102686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98706,4.0,0.0,0.0,0.0,0.0,14.0,19.0,23.0,46.0,0.0,5.0,0.0,0.0,2.0,74.0,0.0,26.0,0.0
103445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
102609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103099,0.0,4.0,0.0,0.0,0.0,36.0,6.0,13.0,29.0,1.0,2.0,0.0,0.0,1.0,36.0,0.0,25.0,0.0
103076,1.0,2.0,0.0,0.0,0.0,13.0,2.0,9.0,9.0,0.0,4.0,0.0,0.0,1.0,25.0,0.0,9.0,0.0
104085,0.0,3.0,0.0,0.0,0.0,6.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,11.0,3.0
104084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102700,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0
102852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104356,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
103446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104086,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,2.0
103579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103645,3.0,0.0,0.0,0.0,0.0,13.0,6.0,16.0,19.0,1.0,4.0,0.0,0.0,1.0,37.0,0.0,24.0,0.0
103524,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104087,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
103662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104646,0.0,2.0,0.0,0.0,0.0,8.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,1.0
105199,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
105201,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
104104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104649,1.0,5.0,0.0,0.0,0.0,25.0,5.0,7.0,34.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,22.0,5.0
104128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103695,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
104250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,2.0
104327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104257,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0
105049,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0
103700,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,1.0
105068,2.0,1.0,0.0,0.0,0.0,12.0,3.0,8.0,7.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,10.0,0.0
